,bidder_id,payment_account,address,outcome,numbids,maxaucbids,avgaucbids,num_country,num_ip,merchandise_auto parts,merchandise_books and music,merchandise_clothing,merchandise_computers,merchandise_furniture,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_sporting goods,time_within_minimum,time_within_average,time_between_minimum,time_between_avergae
253,1291b98e40353f77928e363d54a13c569bhfb,1daef964fdcdc78e9340f8394189321767ieh,ba18ec115b16206b7eacb7f6ed33d2880i0y9,0.0,3.0,1.0,1.0,2,3,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.00294736842079,0.021999999999
254,c600968815fc32b20e0519ecfce5b648en2wo,a3d2de7675556553a5f08e4c88d2c228owjlh,1eb2976fca8a5bee9a95d7252e3ce7bfg2c25,1.0,399.0,57.0,18.1363636364,3,3,0,1,0,0,0,0,0,0,0,0,0.000105263156001,0.119865848833,0.0,0.0105992613112
255,ac494ae5acf003f84ba46f5741618a8dn19qi,a0dc95936282ff8eef7ffa54f295255ci24yo,ad5d85eaf15fbe92bdade84821600482w1cb7,0.0,4.0,2.0,1.33333333333,1,3,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.136684210525,0.0098947368424,2.39828947369
256,ea57e35acda9a8f8b75f4d9bc049f74d7qx3t,dc4f8513312c97fa2afc989c953c63a6t5hv3,7eb1e52fd11a98f9fcf4dbae2855c70596bzz,0.0,137.0,23.0,2.44642857143,16,122,0,0,0,0,0,0,0,1,0,0,0.000578947368922,1.64039070303,0.000578947368922,0.0984168267384
257,b191c73f160bb9320dd3715bc3ffed26ymluh,a3d2de7675556553a5f08e4c88d2c228fxq6e,d2470f9632634d3b12791580c0cd6ecfobq2a,0.0,10.0,1.0,1.0,4,10,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.673263157893,7.38466842105
258,245b584befa6a5b8c759491f5f3db580p2m5v,a3d2de7675556553a5f08e4c88d2c2287emi6,0f2352b1972bc44b422ca49f0dd46340nlf0v,0.0,4.0,2.0,1.33333333333,1,3,0,1,0,0,0,0,0,0,0,0,0.00621052631504,3.0477368421,0.0118947368428,3.48965789474
259,481db1a88023d22b3533044bff5239dbf3cda,a3d2de7675556553a5f08e4c88d2c228r3iol,1e159dbf2ffae85a4ef82d1bf3342cd0pha41,0.0,48.0,40.0,6.85714285714,10,45,0,0,0,0,0,0,1,0,0,0,0.00184210526459,0.433837719298,0.00184210526459,0.280916666667
260,408f81a85f3b31f8cabedf6ccd381961pop72,a3d2de7675556553a5f08e4c88d2c228wio79,be7e2a684944a3b031f5dd5b67c86593l4m8q,0.0,3.0,1.0,1.0,3,3,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,1.0572631579,3.937
261,64e802fa8e0c17ec2ba1b6425648b7cb7ndkn,10a04d75d1d4db8a36724ceb053fcfd8faj57,a81513bb2e0c0d557810339e1ba1530adv67z,0.0,680.0,34.0,4.07185628743,41,537,0,0,0,0,0,1,0,0,0,0,0.000105263156001,1.09015456656,0.0,0.0201363003096
262,b64c209b3d1d91a663d134961af89125u0s9a,f7558102989f5665bbbea00358f8434adf9o9,5c9de1da50cc32a29ffd596ae24cd2be24cly,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
263,20662832566daffac929f803f0c236eaperht,a3d2de7675556553a5f08e4c88d2c228k2j3b,a3a575831db298d2254a76141778115d29cp8,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
264,0565a780f2c5b46837bbe9739ef15ea92fdu0,474f441d0c8f8416be60291872926cd52br6q,4544d31a6d8a15cdee64e7dafbc63e6drth9a,0.0,1149.0,125.0,5.66009852217,48,871,0,0,0,0,0,0,0,1,0,0,0.0,0.809583161559,0.0,0.0118825981403
265,42c407eb70ddacdcd59d63f22caaafc4fa0p2,534d572dcc751022993edf4199ee5f1e0ugo2,949a129cef19b54fe7d061f8cacbdb39vy6z8,1.0,345.0,107.0,6.63461538462,12,88,0,0,0,0,0,0,0,1,0,0,0.000315789471642,0.446509229596,0.0,0.0385202135774
266,175a06fdcf622c9455d0a77990b9302dj23ke,ce609704d5feae85f5d4dadb83b93ea34yskz,06d532f2346e5e4b2ba9352cb9a0c412mpruk,0.0,748.0,79.0,4.13259668508,40,621,0,0,0,0,0,0,0,1,0,0,0.00010526315782,1.0916391078,5.26315780007e-05,0.0182473262032
267,3d281a78c6a116a91baf9c8db22b56bazer1h,a3d2de7675556553a5f08e4c88d2c228zywxj,91ea8f05b2be1f7fe36e86e20ea35105s4o8e,0.0,227.0,77.0,20.6363636364,5,174,0,0,0,0,0,0,0,0,0,1,0.000105263156001,0.439138186877,0.000105263156001,0.305786691398
268,e18e3d0fbfba81cedcae619dfa977875p10ta,a3d2de7675556553a5f08e4c88d2c228ef1n9,15b9fbaf26dcaac4a8b10405e0b380b0n8vq7,0.0,7.0,2.0,1.16666666667,2,6,0,0,0,0,0,0,0,1,0,0,0.00621052631504,2.61783458647,0.0741052631565,2.12838345865
269,ead2ec4563ba25a9e9d417f1964b7504teqtp,9c7c7260682899c52cb1a5d7ad9d320a5jvhu,92b37d116aca08785f0dd23239ae3f13h9b0v,0.0,2176.0,383.0,18.2857142857,16,1803,0,0,0,0,0,0,0,1,0,0,0.0,0.329972619969,0.0,0.0062686000387
270,a9237defb0a6478098f242b27ebcef18qrotd,a3d2de7675556553a5f08e4c88d2c2287osy6,a3d2de7675556553a5f08e4c88d2c228wnxbi,0.0,2.0,1.0,1.0,2,2,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,4.28594736842,4.28594736842
271,96b1df591dbbf3a002578574671d9ff1rmzev,a3d2de7675556553a5f08e4c88d2c2288tx3v,1a1d480ca96a50e5fa8af28cf9121d80gx8g2,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
272,81a6dd18d43cb3b1999176eea563b438roe7y,a3d2de7675556553a5f08e4c88d2c228nn8ut,fd4da97287d5803e65a93fff21b9afc1j983w,0.0,382.0,255.0,4.65853658537,19,311,0,0,0,0,0,0,0,1,0,0,0.0,1.59194006613,0.0,0.202352025351
273,b719671479e7d75b1ba5a5617c95ccad4dkvm,a3d2de7675556553a5f08e4c88d2c228pq3u9,a3d2de7675556553a5f08e4c88d2c228kffm1,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
274,5e611461283a5c3e49b5bfbf9c33b7391ce3h,f769dc830965bf1b02a347692ed36e2d5lfz6,46063d8947519a444457ff7f159cd1d31xkka,0.0,16.0,3.0,1.45454545455,1,15,0,0,0,0,0,0,0,0,1,0,0.00621052631504,1.73848355263,0.017947368422,4.49761842105
275,4376fc192e83a1a5d7a83085369916e8rr035,a3d2de7675556553a5f08e4c88d2c228klx28,466b1cf3a99c5bc3c62187e031750fa6io48i,0.0,3.0,3.0,3.0,1,3,0,0,0,0,0,0,0,1,0,0,0.0787894736841,5.759,0.0787894736841,5.759
276,518e9fb1055de6532ed2df6d03fb78feus5s0,a3d2de7675556553a5f08e4c88d2c228l9w8s,a3d2de7675556553a5f08e4c88d2c2285uagb,0.0,44.0,9.0,2.75,3,20,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,1.84575478469,5.26315780007e-05,0.313431818182
277,28aa6c505e308e49e586e25e1897ed2axjiy0,d9c86d77765b139f43c8c7b4ad3ae15890gsb,aad282f6d61793bf72ef14f3c3bc6c3e5jyq9,0.0,14.0,2.0,1.07692307692,4,12,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.853759398496,0.00557894736812,5.30676315789
278,aa8aeba2bdd0353a108b9b26f12ed59559mvz,c166042fdbc0d650b06b5904d5435e14pql6v,1a06878ed1aa10e72c3cbeaf37639d23xrnm0,0.0,4.0,2.0,1.33333333333,2,4,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.0245263157885,0.042842105262,1.98509210526
279,6aeab198df208f8628825f7eb3ec3701p2ybk,42eb0c910badf53bc40d0bcc8d3b467f2vtju,d99c53d6bde7343b41a341afb112a7d66qyxm,0.0,162.0,97.0,2.94545454545,24,149,0,0,0,0,0,0,1,0,0,0,0.000578947367103,0.664058479532,0.000578947367103,0.0839662118259
280,a8561bec318a7d3a0082b35b086b4428wekph,1b53c9a459d6cae0a015df2bc2a6ed7fotun3,2cf1e0523f43138fd65eebb2c8cb4b73pcwax,0.0,449.0,34.0,2.59537572254,52,386,0,0,0,0,0,1,0,0,0,0,0.0003684210551,1.402634275,0.0,0.0303578712929
281,e7a98dc8545eb429007cb48799a40a2dc9p6o,ad6cab64ee156b9263b3391dfcb44df33ifje,0819b85368b7ddf84b85e12f5aee90efwcim4,0.0,2525.0,1272.0,97.1153846154,15,1983,0,0,0,0,0,0,0,1,0,0,0.0,0.0265405106826,0.0,0.00540029181866
282,a2d0b7ec1595325cc63777f106e09fcd88y5g,b8e102da72bbcb0a5f4429aff1617acbb3ett,aa21888b1759b2f3e396cda878024324omzn7,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
283,ea5948061b2059bcbd900d3ae7e86e428ae8g,cee2b2bb0c91cac4cf7c3d0a7f6f0dddt2lku,a3d2de7675556553a5f08e4c88d2c228n7xkp,0.0,272.0,27.0,2.64077669903,24,241,0,0,0,0,0,0,0,1,0,0,0.0,0.932588815789,0.0,0.034094620743
284,ff12cd48c7de8ffb8b2099f262ce03980dqqz,98f83d56a28a79ea4d259699ed3c6242jd0sn,13cc91ca5faaa3340624630f661267228bne5,0.0,4.0,1.0,1.0,1,4,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,0.334421052628,29.5169605263
285,5a2aa4e8c227de4db26547fdc1f017cbxb62j,a3d2de7675556553a5f08e4c88d2c228r2698,030e9c4cfa015ec88d42902e870b389bw6eu6,0.0,28.0,5.0,1.64705882353,1,26,0,0,0,0,0,0,0,1,0,0,0.00621052631504,8.62157706767,0.00268421052715,2.75254135338
286,31a301c70e897bf36276031abdf07ab6cs6z0,a3d2de7675556553a5f08e4c88d2c228yjzaa,d39becc3a74598992bbb93bc835e29dbrgvlg,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
287,e8e4603ed284adbd252a7a601f9bffe09oq6f,a3d2de7675556553a5f08e4c88d2c228twvmj,2152b96be0c5ad9c091d2e673cbc739913xez,0.0,8.0,8.0,8.0,4,7,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,1.67063157895,5.26315780007e-05,1.67063157895
288,5850b68151cf0760e94acb39c4dfa02026k4u,225bd01ca744cab686080f951ca74d8ed2619,c3e03968dc597e7e5a65dcd787532de22h5ay,0.0,10.0,2.0,1.11111111111,3,8,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.790094736842,0.00247368421333,0.578915789473
289,a7454ee6fbb69c4079caf5b5b92574abi6pyh,a3d2de7675556553a5f08e4c88d2c228qntg3,a3d2de7675556553a5f08e4c88d2c228qmvr5,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
290,037d9f10da403d8d5f94b6e2957a3702f6x07,a3d2de7675556553a5f08e4c88d2c2280yk4m,a3d2de7675556553a5f08e4c88d2c228y818v,0.0,12901.0,2295.0,21.7922297297,45,5128,0,0,0,0,0,1,0,0,0,0,0.0,0.334000995435,0.0,0.001057425169
291,17c87408ee1009887112745797caeb7fwvqfc,a3d2de7675556553a5f08e4c88d2c228bqcc4,b9b03d5a127eb07aeb9163cdcf524e13q1ofj,0.0,36.0,14.0,3.0,8,32,0,0,0,0,0,0,0,1,0,0,0.00231578947387,0.305226608187,0.00231578947387,0.171211988304
292,f876e3be4038da62f49234ee498feb732gdcl,a3d2de7675556553a5f08e4c88d2c228c5gxz,a3d2de7675556553a5f08e4c88d2c228e96n5,0.0,2.0,1.0,1.0,1,2,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,2.10642105263,2.10642105263
293,e0544483ccbafc4842cba7650677d043n2e5c,a3d2de7675556553a5f08e4c88d2c2283ours,c3d21130d59f2a146eccc76aaaf08313pq7ua,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
294,ee052a24cd3164af9d08fe77bd6b79dfrbelk,a3d2de7675556553a5f08e4c88d2c228l0xe4,794abfcfc9a51569c6415a61a319b352bvzbt,0.0,101.0,11.0,2.14893617021,26,85,0,0,0,0,0,0,0,0,1,0,0.00621052631504,3.74350755602,0.000526315790921,0.763952058364
295,246c55639cf85c682d58cbd2ed6a6563vk2yn,b4ee77a5f16782dec93e18781757fd0aav96i,fd959a9ecc89865698eae73e978a8f6afnsgf,0.0,1041.0,87.0,5.421875,49,790,0,0,0,0,0,0,0,1,0,0,0.0,0.87481667425,0.0,0.0130978310329
296,01349288df20199905e719f0ff7ee771nwryj,a3d2de7675556553a5f08e4c88d2c228d99fp,f1cbc047730182fce18540c4915fb609uzqae,0.0,70.0,9.0,2.25806451613,4,49,0,0,0,0,0,0,0,1,0,0,0.00015789473764,0.946008270676,0.00015789473764,0.188706766917
297,179a23cad40c51dd7804069bf769d11e1ftk9,a3d2de7675556553a5f08e4c88d2c228cg1ky,a3d2de7675556553a5f08e4c88d2c228oxgvw,0.0,10312.0,8784.0,32.225,132,5336,0,0,0,0,0,0,0,0,0,1,0.0,0.732772390878,0.0,0.00749684578008
298,205c519be884c5b1c885f61c4ba8738a737qg,a3d2de7675556553a5f08e4c88d2c228o5y1h,a3d2de7675556553a5f08e4c88d2c228uzrav,0.0,285.0,76.0,6.78571428571,9,87,0,0,0,0,0,0,0,0,0,1,5.26315780007e-05,1.36649048938,5.26315780007e-05,0.26639501385
299,d2138bce99f535c244dab68652ccfa2enshxk,72a51aa2faf94e7ffdf736fdb389d4efpyojt,458d233d676d8f62406213ab319b8334dbdxh,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
300,f75cc5ec8acf1ad2349e00ffc4b3191a531f3,c9274731b884ef7495041d62d4ec512em1myt,ee3f91e98d0b3f62a81ccdb47b3bf277lufdh,0.0,104.0,57.0,2.41860465116,16,78,0,0,0,0,0,0,0,1,0,0,0.00221052631605,1.62378795547,0.000263157895461,0.742361842105
301,76218e14c379c12d599dae9e1c00b61a3i5b2,a3d2de7675556553a5f08e4c88d2c228sjo4q,ca8d4b018cb62966eebb2974f5a83b4fstk6z,0.0,46707.0,3918.0,124.220744681,54,8343,0,0,0,0,0,0,0,0,0,1,0.0,0.22773388977,0.0,0.00165505790296
302,585b938fd44968d0d59fcac453cfb3b8p8nti,92efe16aeb4d8c9e1e9d1f201309d4a7fbeam,b32ab94094c35e7422d1c1fc6c81ac9f5888m,0.0,3095.0,1484.0,15.5527638191,22,1195,0,0,0,0,0,0,0,0,0,1,0.0,1.66479171839,0.0,0.0249758353881
303,e0824707d4a78230ae54209a920bc3e3pzdpp,a3d2de7675556553a5f08e4c88d2c2284weia,a923a18ba0cba8a6cfe805df136fd15b8hgib,0.0,30.0,18.0,3.75,7,27,0,0,0,0,0,0,0,1,0,0,0.000473684211101,0.625324561403,0.000473684211101,0.494685964912
304,c5dcc8a649adae76ce01a3fa85b68f237ny2r,860217ac75cd73fb82f67186314aced3m0mj5,be1ba23006f57f8138641cbc4129d3d8qigos,0.0,44.0,7.0,2.0,3,29,0,0,0,0,0,0,0,1,0,0,0.000947368422203,6.13628588517,0.000947368422203,1.74849880383
305,c08e5e3325e2f4fea171f24ca018e675we8kj,efd15ad70741e38f212ac919ca569615r3g33,81d6c498369ab4af3fea529406dc7d96flle8,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
306,3a8124eb9fd3977e43f5e0762d9a09d536rob,a3d2de7675556553a5f08e4c88d2c228igbge,a3d2de7675556553a5f08e4c88d2c228fdnbs,0.0,3.0,2.0,1.5,2,2,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.134105263158,0.19805263158,1.57128070175
307,97b002c9936e63a1fb9994a67615e84fft019,70298709017d78b00d1d9233ed7b2f9d9mw9p,9e1807c2d3a308a62f418d054644dee3159yb,0.0,148.0,108.0,4.77419354839,21,126,0,0,0,0,0,0,1,0,0,0,0.000842105260745,1.67141216216,0.000789473682744,0.520791607397
308,33a7a0121e28cca4e42494dd0f5aa03fdhlm1,a3d2de7675556553a5f08e4c88d2c2284i3k8,af66c2a0d735ea583f9c2ed10335c301g31m7,0.0,21.0,3.0,1.3125,5,14,0,0,0,0,0,0,1,0,0,0,0.000894736842383,0.308300751879,0.000894736842383,3.83988471178
309,d2ebe13374f25a12865d50c17af1dad7yspzq,a3d2de7675556553a5f08e4c88d2c228vxzoc,3ade6922889f659bdb57761c45ff04c8svxdw,0.0,30.0,5.0,1.30434782609,7,28,0,0,0,0,0,1,0,0,0,0,0.000894736842383,6.90887894737,0.000894736842383,2.48541754386
310,9fada390b6c53ecb47e6f4eb4353e14f01xu0,a9e2a6dc2ba00f59e0d6d60f27176cd3bsotm,3bee21f3323082783efb0e70aa7617f9q3oou,0.0,102.0,9.0,1.88888888889,7,82,0,0,0,0,0,1,0,0,0,0,0.000578947367103,4.1761754386,0.000578947367103,0.753152218782
311,e959a3ae64e28a7d3b37934c0d826867o3sp6,a3d2de7675556553a5f08e4c88d2c228opxgb,abe6e6ea31fdb24b7cc4085a319a4434988ox,0.0,5.0,1.0,1.0,3,5,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.169210526314,2.72064210526
312,f61d93fddb01d2d89a85a132c649aa90lj1z6,ea5df6fd218e878d27274e588a32c665t5apy,af123afe7dcc0fe4180da46e2cefda91kp81y,0.0,9.0,1.0,1.0,3,9,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.182315789474,8.90415204678
313,f535b28ad58c83d35ba87fcd46624148zbh6l,a3d2de7675556553a5f08e4c88d2c228hcnzi,03660f964fb9eb0813b800abd4cf6367ktkig,0.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0.0833157894722,0.0833157894722,0.0833157894722,0.0833157894722
314,3d94b376bae8dd60eea48ded36134a3962glw,a3d2de7675556553a5f08e4c88d2c228vswfg,a79c0f5caf9727c13b5f1b9df6fc072eg5j2y,0.0,9.0,2.0,1.125,4,8,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.0150877192975,0.0461578947361,1.67323976608
315,cf456f3c8c409ec4060142acfdabb5bbqpx7q,30b2e32afbe7fc19a649b78f19cbf38e8qlmu,60b50135fcd9dc80d674f93078b3d27e0mhmm,0.0,19.0,3.0,1.58333333333,5,14,0,0,0,0,0,0,0,1,0,0,0.000263157895461,0.316656509695,0.0,0.583673130194
316,40e00fd204d0ce97110032bfc47f423d0bgrd,54cf9c178fdb469a6d94b161645315724h0kh,a3d2de7675556553a5f08e4c88d2c228fj9b0,1.0,148.0,25.0,7.04761904762,3,5,0,0,0,0,0,0,0,0,1,0,0.00157894737094,0.179454125178,0.00157894737094,0.0476113086771
317,76a8a9566e21595a1ac06cc0050626c1q7a83,02d1d876fa8e5b633a1689a2e3b41866d6847,b4122bd87892346033786a2683ff87954fk87,0.0,15.0,1.0,1.0,4,13,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.00310526315843,5.25488421053
318,26190fcf0babdbe0b0d903f325c52873tpj7e,a3d2de7675556553a5f08e4c88d2c228e0byh,a82c7d644ee4dfbb515434f44b0189659c822,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
319,a74e3962ca26514976056bae3c46d579emz6y,a3d2de7675556553a5f08e4c88d2c228ph81s,75ff8da638ebe844ad5fe1a14e4e6fbawm8ud,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
320,a6bf74b19fcb2687ce345930c4c16d4e2txda,a3d2de7675556553a5f08e4c88d2c2285ilab,7756f789f04885a392a3625ab476a867g650e,0.0,435.0,196.0,3.95454545455,43,373,0,0,0,0,0,0,0,1,0,0,0.000105263156001,0.951257834241,5.26315780007e-05,0.0313003024803
321,db88530db963dab43118aef5aba127ec29abp,a3d2de7675556553a5f08e4c88d2c228m7xbq,179f9d21fd5882e39ef35a29042ff5e963bh0,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
322,bb790a228de797253bf6afa43ee52eba1s2dx,a3d2de7675556553a5f08e4c88d2c228sxmdc,91ea8f05b2be1f7fe36e86e20ea35105g55ho,0.0,5066.0,1669.0,43.2991452991,85,1045,0,0,0,0,0,0,0,0,0,1,0.0,0.335282627215,0.0,0.0152319591913
323,7b93ccc9d5730b561ec5fa7f4bd48c04qudf1,a3d2de7675556553a5f08e4c88d2c2283l3tf,68063bce62bc771b42bfd1ff54aa58e5167oa,0.0,2019.0,89.0,7.34181818182,40,1378,0,0,0,0,0,0,1,0,0,0,5.26315780007e-05,0.810629415292,0.0,0.00674844242851
324,c69e65de28937ebe1b94e7785afd94158thqk,f2b84f160a1b927c780119b806009818aq975,2637c3bb50d3bc5c83b2cd9f62328db3dwk9i,0.0,3160.0,326.0,11.4492753623,33,1541,0,0,0,0,0,0,0,0,0,1,5.26315780007e-05,1.61269468688,0.0,0.0244626415723
325,f0f21cd3d51b7a233988cb1c3c5df977zjqkj,45ac2cef27156ebd0b8fd57fe4115348qgcjc,3bebe0cc21c2df376efacaa7c8707645w0pfm,0.0,32.0,3.0,1.28,4,27,0,0,0,0,0,0,0,1,0,0,0.000526315787283,1.21245230263,0.000526315787283,2.46893421053
326,cf9a1c3af63d1bc3f55728b4a06a5f46njrac,776d2bc27928f3d5c1ef56f2f03118dbmtnt0,c1bdfd83e02d60280ca8f55d92d8dd31j7owz,0.0,133.0,17.0,2.95555555556,6,64,0,0,0,0,0,0,0,1,0,0,0.000368421053281,1.17987376336,0.000368421053281,0.101255639098
327,47c5cd21a74e45dd294cdd53041ec0a3dw3ge,e70ac5d822f8ad7aea689f3aaacb8758jkk6c,2c2a8863befc910dcaba74cb5d5e58af8c88s,0.0,2211.0,142.0,11.3969072165,62,1380,0,0,0,0,0,0,1,0,0,0,0.0,0.53457432931,0.0,0.00616584541408
328,c2d1b8c1b7a9c8010f5b215e8aadb1d7gahpp,a47ec76145b2abb39b940289f696386b1ccvn,65e92ffdba45917e11cc034e53cd8f5b189h5,0.0,226.0,18.0,2.75609756098,10,193,0,0,0,0,0,0,0,1,0,0,0.00178947368295,1.78992734047,0.0,0.0599629715883
329,29544507566320f1125d8e9f9a0ab3f2jswhk,a3d2de7675556553a5f08e4c88d2c228nuqda,c0607b742b1639b1a009789d75d58d7cnexap,0.0,971.0,581.0,7.3007518797,41,405,0,0,0,0,0,0,1,0,0,0,0.0,0.374344625725,0.0,0.0139778307767
330,6f46b3e231003daf21108df4624afcfdaaswv,7925026706240357ae001baf5634d263orhpb,a3d2de7675556553a5f08e4c88d2c228rd586,0.0,19.0,3.0,1.1875,16,18,0,0,0,0,0,0,0,0,1,0,0.00621052631504,1.23709972299,0.00578947368376,4.0410166205
331,1680f758aecded6e25096b3a6199b38en6n73,c114a96e91325e7a6be1df9197e18da1uvpir,a3d2de7675556553a5f08e4c88d2c228uxhaw,0.0,10.0,2.0,1.25,3,9,0,0,0,0,0,1,0,0,0,0,0.00621052631504,2.32846315789,0.00457894736792,0.821189473684
332,791031a63c9e2b4835caa9a4cc1768baias2l,a3d2de7675556553a5f08e4c88d2c228rg3h6,8500a4921ab7175c36865779f13ecbe2h1xa8,0.0,17.0,3.0,1.21428571429,5,13,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.211699690402,0.0808947368405,4.52653869969
333,dfa45994c8471762d04deb23c6450598byp8y,a3d2de7675556553a5f08e4c88d2c228hkxhe,2a96c3ce94b3be921e0296097b88b56aqb7pe,0.0,83.0,31.0,6.91666666667,1,33,0,0,0,0,0,0,0,0,0,1,0.000315789473461,0.532088776157,0.000315789473461,0.173179454661
334,055282b75717345ba6f53d40e9e6d6c56qrzp,a3d2de7675556553a5f08e4c88d2c228eylja,a3d2de7675556553a5f08e4c88d2c228harfx,0.0,13133.0,2475.0,37.9566473988,129,7486,0,0,0,0,0,0,0,0,0,1,0.0,0.13330041238,0.0,0.00103875332128
335,e22528ef6a439aff5a8b19f8c9b07c19fyzs6,05af8716f7418921fe26d1b61a854b1b4uqze,7e09c8545d0e73add60b2e440b0014ed11tnp,0.0,179.0,10.0,1.72115384615,13,126,0,0,0,0,0,0,0,1,0,0,0.00621052631504,6.09796559835,5.26315798197e-05,0.419749485445
336,a539fbaf8b29613ff0e4f3e5831aa7a5p2cva,ab52ec1d362c6c02c8bfc3dd18b072c7lnzjr,a3d2de7675556553a5f08e4c88d2c228jq1z6,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
337,d3c80e9f6b8e1d774679fd8dd5aae611e3qls,a3d2de7675556553a5f08e4c88d2c228xw7xj,a3d2de7675556553a5f08e4c88d2c228ps2cq,0.0,32.0,4.0,1.33333333333,13,29,0,0,0,0,0,0,0,1,0,0,0.00231578947205,1.20034539474,0.00231578947205,0.418776315789
338,d9177cca9a1bfe3478cc4f11a0d57de2p8ahp,a3d2de7675556553a5f08e4c88d2c228oggrt,5cd3ac90b6c7c8f41e527a938db8492c35gx8,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
339,187636e527504df29bf42d4a2b7767e54bgv7,a3d2de7675556553a5f08e4c88d2c2281swzb,a3d2de7675556553a5f08e4c88d2c2281rrln,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
340,1b0534afb7c02bb023bd4767ae73f17dqzqdu,a3d2de7675556553a5f08e4c88d2c228vcpeq,60d0e5c81c0e4edb812a95d290547b9f5prs6,0.0,1587.0,1263.0,17.6333333333,29,1086,0,0,0,0,0,0,0,1,0,0,0.0,0.314412429941,0.0,0.00860023878221
341,7607c4efa792a69e2a8949ccafcbef103squn,a3d2de7675556553a5f08e4c88d2c228sihzv,a3d2de7675556553a5f08e4c88d2c228f13jc,0.0,20322.0,1751.0,61.5818181818,123,9876,0,0,0,0,0,0,0,1,0,0,0.0,0.371374105843,0.0,0.00380396666304
342,f93a998dc10a4c98f65c6b86fdff651d5i4qh,39e64c0538a24358a73dee13485943c2t359a,af2e7f3f7a97c89f546068a87e87bce7cs2yr,0.0,1.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
343,fb5a19240e36ae12aaccc1e9d9231144l32hv,a3d2de7675556553a5f08e4c88d2c228twfog,138e0e3b6eee9acaf0bfdddc1d56a239mp0fl,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.0323157894745,0.0323157894745
